Msub1,AAL01TC,AAL02TC,AAL03TC,AAL04TC,AAL05TC,AAL06TC,AAL07TC,AAL08TC,AAL09TC,AAL10TC,AAL11TC,AAL12TC,AAL13TC,AAL14TC,AAL15TC,AAL16TC,AAL17TC,AAL18TC,AAL19TC,AAL20TC,AAL20TC,AAL22TC,AAL23TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.210095,-0.146528,-0.216297,-0.02694,0.632724,0.973167,0.064131,0.335502,0.664684,1.051601,0.325412,-0.024631,0.543275,0.505305,0.505317,0.65586,0.084009,-0.259117,-0.430379,-0.016646,0.107946,0.184025,-0.493059,-0.490248,-0.996103,-0.672561,0.329161,0.290629,0.016218,-0.323948,-0.64753,-0.343259,0.556102,0.116159,-0.65705,-0.758598,-0.352186,-0.554523,0.021415,-0.412284,-0.280539,-0.449778,-1.041923,-1.178271,-1.189347,-1.23614,-0.892078,-0.678037,0.229984,-0.142598,0.471071,0.373595,1.250624,0.811966,0.164975,0.162682,-0.307336,-0.710343,-0.114886,-0.169479,0.435109,-0.050241,0.228009,-0.2222,-0.061582,-0.39088,-0.546748,-0.837866,0.395047,0.780799,-0.039511,0.1653,-0.198913,-0.293762,-0.093792,-0.216577,0.027461,-0.303417,0.061692,-0.679624,0.49551,-0.090591,1.455259,0.412821,0.366858,0.046233,0.61083,0.17048,0.214972,-0.005744
0.043473,-0.445195,0.009794,-0.074533,0.055517,0.498888,0.721367,0.409857,0.573323,1.032464,0.856155,0.331809,1.212557,0.638603,0.788729,0.880814,0.173077,-0.698362,-0.57155,-0.376213,-0.370926,-0.405046,0.148336,-0.050249,-1.048583,-1.053899,-0.402657,-0.380963,0.24404,-0.346503,-0.795765,-0.58492,-0.247699,-0.454121,-0.645313,-0.613088,0.049957,-0.305954,0.565376,-0.088749,0.807557,0.226225,-0.434592,-0.689268,-1.151584,-1.193574,-0.359571,-0.182768,0.070201,0.006484,0.411472,0.504199,1.004275,0.975573,-0.227303,-0.11872,-0.38875,-0.720644,0.12335,-0.16404,0.434679,-0.046675,-0.191904,-0.551923,0.469683,-0.229185,-0.34658,-0.636024,0.117653,0.194989,-0.7114,-0.074283,-0.341909,-0.717431,-0.430875,-0.590081,-0.346353,-0.611378,0.169845,-0.993132,0.072339,-0.388927,1.55491,0.922346,0.337568,-0.09151,0.353481,0.040407,0.13953,0.070846
-0.045725,-0.188129,0.094951,0.19055,-0.282695,-0.18253,0.558141,0.381863,0.133106,0.270573,0.056176,0.212548,0.635164,0.168646,0.31118,0.317962,-0.39152,-0.591574,-0.26172,-0.194884,-0.056927,-0.46729,0.430579,0.24195,-0.587139,-0.726413,-0.595753,-0.737441,0.064438,-0.286343,-0.674866,-0.654887,-0.978931,-0.566886,-0.340075,0.046201,0.285079,-0.026572,0.63259,0.090039,0.829122,0.065128,0.670955,0.46071,0.317423,0.339285,0.736641,0.425242,0.034869,0.247695,0.369231,0.303904,0.374113,0.442416,-0.243117,-0.191089,-0.390056,-0.412977,0.113103,-0.231463,0.120753,0.072747,-0.375149,-0.211102,0.300862,-0.013672,0.128183,0.230079,0.12796,0.312841,-0.713439,-0.359636,-0.232397,-0.606074,-0.248738,-0.326045,-0.505605,-0.466977,-0.604791,-0.85744,-0.642902,-0.703404,0.050184,0.242909,-0.289393,-0.423745,-0.34792,-0.67794,-0.012587,-0.233141
-0.146643,-0.500985,-0.012274,0.114473,-0.336517,-0.190324,0.108709,0.051312,-0.758161,-0.775565,-0.462797,-0.419965,-0.25131,-0.469701,-0.624237,-0.721481,-0.597,-0.300767,0.039072,-0.098411,0.329737,-0.212609,0.343631,0.202178,-0.132006,0.165533,-0.059715,-0.151972,-0.034762,-0.113895,-0.24865,-0.367891,-1.175058,-0.519548,-0.27789,0.173914,0.062443,-0.106209,0.146196,-0.046588,0.043308,-0.456675,0.987222,1.003121,1.892871,1.836023,1.08103,0.41677,0.217922,0.589735,0.154588,0.136989,-0.24307,-0.371056,0.164579,-0.056196,-0.250207,-0.355088,0.193613,-0.175645,-0.051636,-0.253119,-0.122764,0.084042,-0.186676,-0.166204,0.689812,0.737099,0.717147,0.856217,-0.299071,-0.227646,0.208401,0.012251,0.186101,0.246075,-0.099999,-0.089545,-1.181209,-0.689665,-0.691066,-0.774586,-1.026204,-0.669093,-0.629936,-0.67413,-0.357788,-0.754276,0.001197,-0.657694
-0.131011,-0.885145,-0.240765,-0.067463,-0.761953,-0.665142,-0.214591,-0.330405,-1.388475,-1.246164,-0.481172,-1.140085,-0.904615,-0.889967,-1.312771,-1.208376,-0.481224,-0.177724,-0.060375,-0.218192,0.243692,-0.179716,0.143518,-0.108486,-0.161685,0.269206,-0.374628,-0.213153,-0.026375,-0.337541,-0.335789,-0.366482,-0.710358,-0.539917,0.327506,0.382719,0.027394,-0.168569,-0.179162,-0.088324,-0.432268,-0.675201,0.431117,0.715598,1.978841,1.873704,0.610228,0.079642,0.606467,0.674984,0.16466,0.144591,0.124877,-0.319501,0.484093,-0.000129,-0.06533,-0.157048,0.225009,-0.454741,0.238739,-0.528487,0.29997,0.199791,-0.412111,-0.283164,0.715146,0.751721,0.265909,0.096956,-0.104573,-0.150321,0.306253,0.136977,0.344997,0.528019,0.141089,-0.072073,-1.186502,-0.855418,-0.539758,-0.588391,-1.048389,-0.989279,-0.317065,-0.485918,-0.661357,-0.696389,0.094463,-0.345958
-0.433753,-1.085794,-0.464546,-0.204361,-0.426813,-0.401455,-0.348437,-0.409499,-0.883794,-0.987669,-0.152212,-1.153536,-0.727883,-0.724714,-0.628159,-0.739464,-0.257451,-0.366435,-0.366863,-0.345388,0.047681,-0.153722,0.361687,0.095453,0.30343,0.329656,0.03998,0.069421,-0.142672,-0.421733,-0.178812,-0.242781,-0.325655,-0.647185,0.720033,0.192661,0.070583,-0.047666,-0.261799,0.134334,-0.304,0.17388,-0.472032,0.04685,0.880046,0.818705,-0.48334,-0.424475,0.640332,0.424474,0.060718,0.11135,0.515984,0.249179,0.359582,-0.120266,-0.394089,0.03458,0.252754,0.144279,0.178112,-0.632497,0.527108,0.040496,-0.281309,-0.234208,0.737685,0.849086,-0.541244,-0.484643,-0.032992,0.036229,-0.036775,0.069082,0.150286,0.343361,0.195091,-0.422419,-0.929214,-1.038714,-0.262306,-0.319063,0.218634,-0.310098,0.695142,0.080358,0.190534,0.156916,0.545846,-0.149567
-0.338989,-0.818049,-0.106258,-0.057254,-0.227195,-0.145385,0.23558,-0.168981,-0.289254,-0.015031,-0.044723,-0.408554,-0.224876,-0.302698,0.006595,0.109508,-0.089329,-0.337926,-0.42625,-0.273897,-0.167152,-0.355713,0.899214,0.632746,0.518041,0.299238,0.1052,0.059962,0.044179,-0.323114,0.235774,0.217006,-0.162791,-0.562494,0.902686,0.409398,0.114659,0.112733,-0.383056,0.01208,0.244491,0.540092,-0.298282,0.252819,-0.39479,0.010711,-0.677011,-0.157665,0.002812,-0.137008,-0.159495,-0.105878,0.335723,0.545987,-0.095564,-0.108641,-0.620768,-0.016793,-0.093119,0.034145,-0.264388,-0.471379,0.290432,-0.033268,0.032426,0.196205,0.467702,0.500477,-0.932066,-0.9111,-0.267864,-0.046987,-0.108286,-0.030494,0.026768,0.266711,-0.18569,-0.62406,-0.266933,-0.491787,-0.229015,0.107854,0.635495,0.055591,1.018563,0.716624,0.33164,0.299583,0.417943,0.228315
-0.229098,-0.208537,0.333829,0.31885,0.33796,0.42898,0.522447,0.212713,0.298621,0.24492,0.37447,0.33265,0.478772,0.10043,0.695038,0.344147,0.127946,-0.106982,-0.056783,-0.000348,0.040384,-0.198017,1.1462,0.895615,0.987046,0.871102,0.875534,0.702015,0.402212,0.178249,1.086636,0.864021,0.078034,-0.233844,0.17384,-0.008408,0.00968,0.164163,-0.451824,-0.211739,0.555784,0.223116,0.337144,0.598822,-1.098803,-0.34899,-0.15071,0.1011,-1.004435,-0.649243,-0.452964,-0.590152,-0.299353,-0.363121,-0.262657,-0.133555,-0.811771,-0.160543,-0.773421,-0.167311,-0.569473,-0.069444,0.06473,-0.098167,0.316605,0.589963,-0.112175,-0.165714,-1.09053,-0.979893,0.120515,0.123435,0.235157,0.088561,0.29623,0.115108,-0.126323,-0.432375,0.406384,0.267942,0.111421,0.222111,0.538097,0.06854,0.992029,0.868473,0.558355,0.348242,0.596798,0.0218
0.150273,-0.014878,0.58139,0.268477,-0.123269,0.412761,0.565742,0.193346,-0.073955,0.276553,0.976802,0.688056,0.809553,0.291933,0.322873,0.057356,0.517628,0.251207,0.298904,0.168556,-0.071763,-0.10867,0.70695,0.209179,0.810581,0.834195,0.53088,0.618771,0.722043,0.464878,1.24422,0.705684,0.479098,0.268762,-0.567779,-0.274816,-0.040276,0.110178,-0.353113,-0.263129,0.3662,-0.333644,0.672578,0.412433,-0.587959,-0.241524,0.545957,0.22434,-0.879592,-0.421127,-0.196993,-0.397865,-0.387089,-0.861976,-0.030442,0.08861,-0.391471,-0.470644,-1.222441,-0.953432,-0.362359,-0.070175,0.137882,0.076087,0.222743,0.426163,-0.731311,-0.802817,-0.867507,-1.046742,0.328183,-0.166957,0.482051,0.126001,0.528608,0.101892,-0.163047,-0.234191,1.140398,0.676992,0.424998,0.302002,-0.005931,-0.000934,0.472681,0.718889,-0.16264,0.191682,0.292546,0.098899
0.28259,-0.328487,0.449789,-0.03364,-0.063337,0.506511,0.41833,0.193647,-0.058216,0.593191,1.255742,0.61788,0.874028,0.448309,0.399964,0.120487,0.941354,0.34374,0.273918,0.009854,-0.234094,-0.083606,0.245484,-0.169765,0.464696,0.446169,0.597788,0.624162,0.863723,0.67377,0.715241,0.353276,0.734097,0.414032,-1.012007,-0.781959,-0.068035,-0.036457,-0.155048,-0.06873,0.155962,-0.164231,0.200561,-0.400407,-0.046646,-0.467917,0.379196,-0.099932,-0.043679,0.067353,-0.002088,0.049725,-0.501915,-1.115155,0.091596,0.040593,0.114495,-0.761973,-0.717367,-0.560504,0.071326,-0.111507,0.280235,-0.005705,0.184193,0.028157,-0.881193,-0.885079,-0.865876,-1.001471,0.47611,-0.040025,0.339067,0.057444,0.195813,-0.104472,0.015025,-0.268621,1.49883,0.452511,0.717049,0.319533,0.451196,0.85322,0.129889,0.144906,0.154092,0.890243,-0.138552,-0.002606
0.647786,-0.274478,0.386036,-0.42458,0.128003,0.283436,0.497849,-0.002263,0.521518,0.975248,0.801303,0.286404,0.593941,0.26186,0.550501,0.42409,0.874153,0.371784,0.37299,-0.028882,-0.298295,-0.086971,0.036149,-0.40353,0.223166,-0.130031,0.174937,0.266473,0.52202,0.304003,0.161636,-0.01769,0.76529,0.462665,-0.655868,-0.522686,-0.09848,-0.057618,-0.219183,0.047789,0.169572,0.420945,-0.239065,-0.785927,0.318382,-0.5196,-0.25017,-0.228151,0.524988,0.454468,-0.038658,0.234367,-0.698786,-1.001033,-0.140327,-0.11126,0.778685,-0.475823,0.527048,0.376064,0.341252,-0.14448,0.395917,0.046489,0.421377,-0.241133,-0.38819,-0.535063,-0.179326,-0.260463,0.343811,-0.005679,0.182014,0.202557,0.167948,0.18172,-0.304631,-0.221112,1.689873,0.642858,0.610943,0.532431,0.693893,1.308617,-0.158207,-0.224533,0.43199,1.081479,-0.73058,0.03277
0.494527,0.4375,0.086027,-0.461443,1.059782,0.63304,0.0385,-0.197165,1.370493,0.773178,0.061367,-0.13506,0.35196,0.150766,1.003105,0.696075,0.44751,0.424293,0.048483,-0.334367,0.181788,0.096312,0.005372,-0.218303,0.627967,0.249786,0.829082,0.739818,-0.016257,0.126246,0.330277,0.356237,0.153147,0.056181,-0.471483,-0.263664,-0.118417,0.095747,0.044094,0.281832,0.372575,0.931032,-0.046656,-0.501854,0.670841,-0.020118,-0.545563,-0.126129,0.624022,0.582274,-0.213857,0.0532,-1.016247,-1.04307,-0.255713,-0.245335,0.955102,0.620347,1.507727,1.871977,0.113356,0.169006,0.052961,-0.108561,0.329561,-0.173439,0.332376,-0.070113,0.31426,0.478005,0.613956,0.353091,0.277527,0.490845,0.488046,0.379856,-0.313768,0.027468,1.361072,1.091374,0.433516,0.574932,1.020437,1.083587,-0.299363,-0.692388,1.589406,1.225705,-0.632929,-0.486645
0.049728,0.258717,-0.334893,-0.703951,1.043012,0.441101,-0.364311,-0.895854,0.804977,0.279117,-0.533286,-0.823128,-0.078482,-0.441149,0.490087,0.403191,0.194403,0.234592,-0.487317,-0.424793,0.402855,0.254274,-0.324343,-0.361902,0.409695,0.327869,0.545417,0.279187,-0.238263,-0.237794,0.247406,0.408876,-0.154491,-0.039987,0.23107,0.593788,0.207152,0.124471,0.270875,0.071092,0.663578,0.581104,0.705073,0.08974,1.054957,0.371956,-0.075809,0.081953,0.41985,0.395207,-0.141361,-0.000732,-0.783944,-0.645407,-0.22571,-0.208321,0.636239,0.6697,1.010799,1.041154,0.004612,0.234531,0.0828,-0.135313,0.53928,0.122716,0.747782,0.185499,0.46187,0.53796,0.46984,0.4156,0.472642,0.45844,0.569214,0.487314,0.37368,0.881601,1.017765,0.908865,0.119053,0.355142,0.277877,0.504975,-0.744758,-0.796521,0.672931,0.587823,-0.959323,-0.661529
-0.273268,0.641385,-0.492566,-0.335303,0.907703,0.400614,-0.769229,-0.76206,0.630413,-0.019179,-0.247981,-0.523669,-0.218998,0.01203,0.426147,0.174701,0.248534,0.248618,-0.374432,0.023944,0.707834,0.873505,-0.489691,-0.359576,0.418024,0.820847,0.492389,0.512775,-0.071028,0.133565,0.671178,0.871266,-0.048378,0.230144,0.274181,0.768073,0.490996,0.293107,0.637012,0.182654,0.623025,0.612412,-0.205003,-0.565205,0.151868,-0.39053,-0.742388,-0.54402,-0.277795,-0.302139,-0.315045,-0.190319,-0.659335,-0.489036,-0.36815,-0.452132,0.375008,0.973437,0.81983,1.234054,0.140442,0.785583,-0.228635,0.043466,0.385038,0.674783,0.892122,0.426882,0.836637,0.69628,0.545598,0.44198,0.509713,0.396288,0.678408,0.203662,1.094821,1.226656,0.570261,0.744281,0.25903,0.083398,0.556122,0.69855,-0.666433,-0.534844,0.786013,0.547917,-0.712504,-0.795273
-0.185511,0.44881,-0.463915,-0.181388,0.814719,0.64851,-0.502462,-0.342194,1.087586,1.283061,0.289841,0.223919,0.128014,0.778155,0.627551,0.779329,0.389814,0.239324,-0.014787,0.302816,0.444026,0.89676,-0.811676,-0.502322,0.352233,0.688107,-0.148173,0.245633,0.250154,0.476363,0.367079,0.725235,0.429554,0.505747,0.01432,0.422199,0.468002,0.251075,0.525303,0.392127,0.080648,0.320379,-1.694213,-1.601341,-1.078803,-1.15358,-1.80113,-1.187883,-0.637147,-0.657045,-0.400193,-0.0263,-0.493243,0.09468,-0.502487,-0.310517,0.442557,0.905934,1.520627,1.773379,0.640346,1.34793,-0.155287,0.410493,0.172205,0.942684,0.628203,0.59931,0.701175,0.550897,0.403544,0.211826,-0.005622,0.12624,0.064231,-0.12992,0.699122,0.717825,0.124447,0.514477,0.35309,0.297083,0.954653,1.67448,-0.448653,0.275348,1.168117,1.392414,-1.057676,-0.043137
-0.183732,0.489663,-0.608731,-0.030711,0.986596,0.862537,-0.446603,0.152454,1.564212,1.989641,0.397567,0.779232,0.248247,1.094505,0.834153,0.997703,0.33959,-0.024324,0.237471,0.307004,-0.208649,0.297649,-1.264783,-0.567189,0.34253,0.300895,-0.492727,0.009969,0.189411,0.583364,-0.058455,0.593674,0.207578,0.499987,-0.570409,-0.508276,-0.054885,0.198278,-0.060284,0.30845,-0.667977,0.294737,-2.177835,-1.702311,-1.509832,-1.059234,-1.845565,-1.069556,-0.475512,-0.433322,-0.352092,0.183617,-0.471549,0.422995,-0.342697,-0.053717,0.575342,0.990687,2.55992,3.353459,1.028626,2.080347,-0.076924,0.657536,0.388925,1.37566,0.459958,0.594293,0.603357,0.528667,0.140005,-0.027306,-0.466597,-0.027172,-0.751599,-0.263554,-0.242082,-0.301619,-0.217409,0.272565,0.348767,0.317775,0.725924,1.459463,0.006344,0.755041,1.58389,1.677107,-0.806443,0.17257
0.085758,0.034791,-0.131053,-0.026245,0.62862,0.3877,0.296431,0.49,1.249409,1.313511,0.187894,0.731991,0.228423,0.866736,0.6377,0.883832,0.039313,-0.39559,0.096105,-0.300372,-0.26213,-0.061952,-0.841276,-0.38956,0.318568,-0.013646,-0.27574,-0.005073,0.259382,0.371984,-0.075883,0.26179,-0.219692,0.231432,-0.475819,-0.575055,-0.363104,-0.139464,-0.385363,-0.111518,-0.620376,-0.166209,-0.933271,-0.677305,-0.679907,-0.016098,-0.654742,-0.154211,-0.175692,-0.021486,-0.140303,0.095362,-0.313645,0.48773,-0.005707,0.31527,0.370732,0.190254,1.531263,1.408613,0.844424,1.370015,0.063817,0.425429,0.109822,0.539453,-0.456006,-0.301926,-0.668509,-0.728284,-0.052947,-0.142015,-0.274181,0.005868,-0.601257,-0.06079,-0.755826,-0.641978,-0.266683,-0.250664,-0.102781,0.103005,-0.343809,0.33905,-0.098645,0.436674,0.540407,0.361013,-0.210091,0.482269
AVERAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.791532,0.813535,0.15698,-0.038901,0.434612,-0.029711,0.584612,-0.813238,0.204595,0.04181,-0.279188,-0.699856,0.125599,-0.627375,0.183169,0.279615,0.097318,-0.598405,0.849796,0.630522,0.997411,0.566217,-0.320937,-0.803752,0.811709,0.497656,0.072417,0.432395,0.635618,-0.135079,0.314083,0.520981,1.157533,0.331362,0.841053,0.262106,0.114686,-0.094084,-0.058259,-0.426654,0.248748,-0.275244,-0.855046,-0.956888,-0.60381,-0.468515,-0.989572,-0.729881,-1.161225,-1.356571,-0.405163,-0.842271,-0.869451,-0.674966,-0.576894,-0.19054,1.106545,1.077674,-0.176031,-0.911674,-0.263123,-0.88207,0.46186,-0.171561,-0.39633,-0.978182,0.674691,0.300503,1.71502,2.330783,0.582377,-0.255349,0.454334,0.308194,0.361589,0.455538,0.511389,0.488197,0.728549,-0.520442,0.821461,0.42499,-0.720592,0.45115,0.274735,0.372666,-0.303125,0.467681,-0.564273,0.643134
